time,q0,q1,q2,q3,q4,q5,q6,q_err0,q_err1,q_err2,q_err3,q_err4,q_err5,q_err6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1750157935.9239373,-0.10277671278833796,1.1688933603688585,0.7255729126699083,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,-0.10277671278833796,0.5,0.5,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,0.0,0.0,0.07669903939428457,0.0,0.0,0.0766990393942818,0.0,0.6166602767300278,-20.0,-14.325048453330295,-1.090660340186691,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.943952,-0.1043106935762236,1.1688933603688585,0.7255729126699083,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,-0.1043106935762236,0.5,0.5,0.12118448224296566,0.17947575218262002,0.13652429012182207,0.0,-0.07669903939428249,0.0,0.0,0.0,0.0,-0.0766990393942818,0.0,0.31906800388021167,-20.0,-15.0,-1.090660340186691,-0.14358060174609602,-0.20125827937059582,0.0
1750157935.9648716,-0.1043106935762236,1.1704273411567443,0.7255729126699083,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,-0.1043106935762236,0.5,0.5,0.12118448224296566,0.17947575218262002,0.1380582709097077,0.0,0.0,0.07669903939429012,0.0,0.0,0.0,0.0766990393942818,0.0,0.6258641614573417,-20.92038847273148,-15.0,-1.090660340186691,-0.14358060174609602,-0.01840776945462802,0.0
1750157935.9848979,-0.1043106935762236,1.1704273411567443,0.7255729126699083,0.11965050145508001,0.17794177139473438,0.13652429012182207,0.0,-0.1043106935762236,0.5,0.5,0.11965050145508001,0.17794177139473438,0.13652429012182207,0.0,0.0,0.0,0.0,-0.07669903939428249,-0.0766990393942818,-0.0766990393942818,0.0,0.6258641614573417,-20.0,-15.0,-1.3069516312785674,-0.23439226438892566,-0.20125827937059582,0.0
1750157936.004912,-0.1043106935762236,1.1734953027325155,0.7255729126699083,0.11504855909142309,0.17794177139473438,0.13652429012182207,0.0,-0.1043106935762236,0.5,0.5,0.11504855909142309,0.17794177139473438,0.13652429012182207,0.0,0.0,0.15339807878855805,0.0,-0.2300971181828461,0.0,0.0,0.0,0.6258641614573417,-21.8407769454627,-15.0,-1.7257283863713462,-0.1423534171157875,-0.10921943209745766,0.0
1750157936.0249488,-0.1043106935762236,1.1857671490356005,0.7271068934577939,0.11351457830353745,0.17640779060684875,0.13652429012182207,0.0,-0.1043106935762236,0.5,0.5,0.11351457830353745,0.17640779060684875,0.13652429012182207,0.0,0.0,0.6135923151542544,0.07669903939427902,-0.0766990393942818,-0.0766990393942818,0.0,0.0,0.6258641614573417,-27.36310778185105,-14.325048453330343,-1.2517283229146825,-0.23316507975861717,-0.10921943209745766,0.0
1750157936.0449464,-0.1043106935762236,1.1995729761265714,0.7301748550335652,0.10891263593988053,0.17487380981896308,0.1349903093339364,0.0,-0.1043106935762236,0.5,0.5,0.10891263593988053,0.17487380981896308,0.1349903093339364,0.0,0.0,0.6902913545485445,0.1533980787885636,-0.2300971181828461,-0.07669903939428319,-0.07669903939428319,0.0,0.6258641614573417,-28.283496254582538,-13.650096906660641,-1.670505078007463,-0.23193789512831028,-0.20003109474028896,0.0
1750157936.0648956,-0.1043106935762236,1.2072428800659996,0.7363107781851077,0.10737865515199488,0.17333982903107745,0.1349903093339364,0.0,-0.1043106935762236,0.5,0.5,0.10737865515199488,0.17333982903107745,0.1349903093339364,0.0,0.0,0.3834951969714062,0.3067961575771272,-0.07669903939428249,-0.0766990393942818,0.0,0.0,0.6258641614573417,-24.601942363656875,-12.300193813321282,-1.1965050145508014,-0.23071071049800013,-0.10799224746714914,0.0
1750157936.0849485,-0.1043106935762236,1.210310841641771,0.7439806821245359,0.1043106935762236,0.1718058482431918,0.1349903093339364,0.0,-0.1043106935762236,0.5,0.5,0.1043106935762236,0.1718058482431918,0.1349903093339364,0.0,0.0,0.15339807878856915,0.38349519697141177,-0.1533980787885636,-0.0766990393942818,0.0,0.0,0.6258641614573417,-21.84077694546283,-11.625242266651577,-1.398990478551703,-0.2294835258676916,-0.10799224746714914,0.0
1750157936.1049247,-0.10584467436410924,1.210310841641771,0.7485826244881929,0.1043106935762236,0.17027186745530618,0.13192234775816514,-0.0015339807878856412,-0.10584467436410924,0.5,0.5,0.1043106935762236,0.17027186745530618,0.13192234775816514,-0.0015339807878856412,-0.0766990393942818,0.0,0.23009711818284817,0.0,-0.0766990393942818,-0.1533980787885636,-0.07669903939428206,0.3282718886075282,-20.0,-12.975145359990936,-0.9387962421860124,-0.22825634123738311,-0.2896155727528084,0.0
