time,q0,q1,q2,q3,q4,q5,q6,q_err0,q_err1,q_err2,q_err3,q_err4,q_err5,q_err6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
1750422554.847881,-1.2916118233997098,-0.5399612373357456,0.11504855909142309,0.3328738309711841,1.8008934449777427,-1.4910293258248433,0.0015339807878856412,-0.5,-0.5,0.11504855909142309,0.3328738309711841,0.5,-0.5,0.0015339807878856412,-3.5281558121369683,-1.6106798272799205,0.0,2.3009711818284595,3.8349519697141066,-3.298058693954131,0.07669903939428206,-13.612623248547871,4.790075678788613,-12.134212777654039,-0.47809596011714817,4.078676744134719,-3.8768230144675533,0.007597287856621853
1750422554.863874,-1.363708920430335,-0.5752427954571154,0.12118448224296566,0.2899223689103862,1.8775924843720249,-1.55545651891604,0.0,-0.5,-0.5,0.12118448224296566,0.2899223689103862,0.5,-0.5,0.0,-3.6048548515312584,-1.7640779060684897,0.3067961575771286,-2.1475731030398957,3.8349519697141066,-3.221359654559841,-0.07669903939428206,-13.919419406125035,5.099518816318502,-12.302404630624082,-0.44398145994343463,4.085519799263347,-3.7757739414348395,0.007570005662129447
1750422554.879878,-1.4342720366730746,-0.6151262959421421,0.12425244381873693,0.21782527187976106,1.9558255045541926,-1.6183497312193513,0.0,-0.5,-0.5,0.12425244381873693,0.21782527187976106,0.5,-0.5,0.0,-3.5281558121369794,-1.9941750242513323,0.1533980787885636,-3.604854851531257,3.9116510091083856,-3.144660615165562,0.0,-13.612623248547916,5.594430504680963,-11.836641652839566,-0.35248788882703375,4.201388421413073,-3.674576677533763,0.007752013894815096
1750422554.91183,-1.5033011721279284,-0.6672816427302539,0.12578642460662257,0.14266021327336462,2.035592505524246,-1.6858448858863198,0.0015339807878856412,-0.5,-0.5,0.12578642460662257,0.14266021327336462,0.5,-0.5,0.0015339807878856412,-3.4514567727426892,-2.607767339405592,0.0766990393942818,-3.7582529303198218,3.9883500485026646,-3.3747577333484213,0.07669903939428206,-13.305827090970755,6.888857470491118,-11.320469924432604,-0.2553734039483264,4.316033710428572,-3.935444517575387,0.008057975404072368
1750422554.9278076,6588395.7305250075,-0.7317088358214509,0.12885438618239387,0.05522330836388308,2.121495429645842,-1.7579419829169447,0.0015339807878856412,0.5,-0.5,0.12885438618239387,0.05522330836388308,0.5,-0.5,0.0015339807878856412,329419861.691309,-3.2213596545598464,0.15339807878856498,-4.371845245474076,4.295146206079803,-3.6048548515312473,0.0,1317679446.265236,8.188493867233781,-10.852509303866125,-0.13673829288439787,4.704335092963697,-4.189555489002302,0.008415028991466754
1750422554.9439538,6588395.652291987,-0.7807962210337913,0.12885438618239387,-0.007669903939428206,2.193592526676467,-1.8100973297050567,0.0015339807878856412,0.5,-0.5,0.12885438618239387,-0.007669903939428206,0.5,-0.5,0.0015339807878856412,-3.9116510190069675,-2.454369260617023,0.0,-3.1446606151655643,3.6048548515312584,-2.607767339405598,0.0,-16.14660407602787,6.731215549931704,-10.183594446678987,-0.05651027402743747,3.878533614250762,-2.971729317017669,0.00859509919521547
1750422554.9598804,6588395.575592947,-0.8329515678219032,0.12732040539450823,-0.02761165418194154,2.265689623707092,-1.8515148109779689,0.0,0.5,-0.5,0.12732040539450823,-0.02761165418194154,0.5,-0.5,0.0,-3.8349519949406385,-2.607767339405592,-0.0766990393942818,-0.9970875121256668,3.604854851531236,-2.0708740636456113,-0.07669903939428206,-15.839807979762554,7.130371920457783,-9.532690318271914,-0.05769112349179817,3.849885271726342,-2.3010239210509704,0.008463672199887386
1750422554.9918277,6588395.500427889,-0.880504972246358,0.1303883669702795,-0.0015339807878856412,2.342388663101374,-1.8990682154024239,0.0,0.5,-0.5,0.1303883669702795,-0.0015339807878856412,0.5,-0.5,0.0,-3.758252924308181,-2.377670221222744,0.1533980787885636,1.3038836697027951,3.8349519697141066,-2.3776702212227496,0.0,-15.533011697232723,6.7073069095442355,-9.323717969878965,-0.14736210572251607,4.067373746311595,-2.6378470372707157,0.007861930857030394
1750422555.0077977,6588395.422194868,-0.9249904150950417,0.13192234775816514,0.047553404424454875,2.419087702495656,-1.9542915237663068,0.0,0.5,-0.5,0.13192234775816514,0.047553404424454875,0.5,-0.5,0.0,-3.9116510190069675,-2.2242721424341805,0.0766990393942818,2.454369260617026,3.8349519697141066,-2.7611654181941447,0.0,-16.14660407602787,6.443268679272902,-8.746069928417365,-0.27521367921151674,3.9967482379527515,-3.0604766899386,0.006944820157001068
1750422555.0238574,6588395.337825925,-0.9771457618831534,0.13192234775816514,0.10277671278833796,2.497320722677824,-2.0110488129180757,0.0015339807878856412,0.5,-0.5,0.13192234775816514,0.10277671278833796,0.5,-0.5,0.0015339807878856412,-4.218447161838412,-2.6077673394055867,0.0,2.761165418194154,3.9116510091083967,-2.837864457588446,0.07669903939428206,-17.37378864735365,7.265558828181144,-8.051294887797214,-0.4038516683034765,4.0154185940177785,-3.108157748957867,0.00585625822512071
1750422555.0557427,6588395.2488550395,-1.0354370318228079,0.1349903093339364,0.11658253987930872,2.5770877236478773,-2.072408044433501,0.0015339807878856412,0.5,-0.5,0.1349903093339364,0.11658253987930872,0.5,-0.5,0.0015339807878856412,-4.448544280603528,-2.914563496982725,0.1533980787885636,0.6902913545485383,3.9883500485026646,-3.067961575771272,0.0,-18.294177122414112,7.90779342563606,-7.565944740436194,-0.446438198850752,4.052454025552545,-3.339158568139379,0.004915838983676001
1750422555.0717885,6588395.153748231,-1.0967962633382335,0.14572817484913592,0.0782330201821677,2.6691265709210157,-2.138369218312584,0.0,0.5,-0.5,0.14572817484913592,0.0782330201821677,0.5,-0.5,0.0,-4.755340423434973,-3.067961575771283,0.5368932757599754,-1.917475984857051,4.601942363656919,-3.2980586939541423,-0.07669903939428206,-19.52136169373989,8.167699349969231,-7.371846752509053,-0.39536305475904454,4.74754888986992,-3.5721576451952037,0.004099095231082932
1750422555.0879176,6588395.075515211,-1.1520195717021164,0.1564660403643354,0.0260776733940559,2.718213956133356,-2.1905245651006955,0.0,0.5,-0.5,0.1564660403643354,0.0260776733940559,0.5,-0.5,0.0,-3.9116510190069675,-2.7611654181941447,0.5368932757599739,-2.60776733940559,2.4543692606170175,-2.6077673394055756,0.0,-16.14660407602787,7.485272331211663,-6.782893226062916,-0.3042718655006462,2.1515537420634736,-2.7100130862396137,0.0037291857292767734
1750422555.1039145,6588395.008020056,-1.1995729761265714,0.16566992509164924,-0.0260776733940559,2.7335537640122127,-2.2334760271614935,0.0,0.5,-0.5,0.16566992509164924,-0.0260776733940559,0.5,-0.5,0.0,-3.3747577108442783,-2.3776702212227496,0.4601942363656922,-2.6077673394055902,0.7669903939428346,-2.1475731030399015,0.0,-13.999030843377113,6.6449076157543026,-6.178269294046334,-0.20597657745479525,0.1216622234095821,-2.1310124908934993,0.003662134875492539
1750422555.1358986,6588394.945126844,-1.2455923997631406,0.17794177139473438,-0.06596117387908257,2.719747936921242,-2.2733595276465204,0.0,0.5,-0.5,0.17794177139473438,-0.06596117387908257,0.5,-0.5,0.0,-3.1446606386452913,-2.3009711818284595,0.6135923151542572,-1.9941750242513334,-0.6902913545485445,-1.9941750242513434,0.0,-13.078642554581165,6.355727856034594,-5.918599933332226,-0.12465741634498273,-1.6228008782142178,-1.9247415517715836,0.0037926466740003787
1750422555.1518748,6588394.883767612,-1.2808739578845103,0.18867963690993386,-0.07056311624273949,2.6691265709210157,-2.320912932070975,0.0,0.5,-0.5,0.18867963690993386,-0.07056311624273949,0.5,-0.5,0.0,-3.0679615680128336,-1.7640779060684841,0.5368932757599739,-0.2300971181828461,-2.5310683000113077,-2.3776702212227274,0.0,-12.771846272051334,5.141597742864125,-5.514170712331432,-0.09869410625135047,-3.8181914839259594,-2.3665799790852398,0.004081691804531929
1750422555.167867,6588394.8208743995,-1.2885438618239387,0.200951483213019,-0.06289321230331128,2.641514916739074,-2.371534298071201,0.0,0.5,-0.5,0.200951483213019,-0.06289321230331128,0.5,-0.5,0.0,-3.1446606386452913,-0.3834951969714173,0.6135923151542572,0.3834951969714104,-1.380582709097089,-2.5310683000113077,0.0,-13.078642554581165,2.226927652727592,-5.6701745050028345,-0.10874938769098819,-2.4314446085416015,-2.5391476973254186,0.0041377486511716645
1750422555.199839,6588394.76104915,-1.303883669702795,0.2162912910918754,-0.0337475773334841,2.6476508398906167,-2.419087702495656,0.0,0.5,-0.5,0.2162912910918754,-0.0337475773334841,0.5,-0.5,0.0,-2.991262497380376,-0.7669903939428124,0.7669903939428193,1.457281748491359,0.3067961575771383,-2.3776702212227496,0.0,-12.465049989521503,2.796433280195579,-5.8623667160851225,-0.1616694877506053,-0.4224255805499313,-2.337826523050486,0.003741473909237583
1750422555.2157824,6588394.707359822,-1.3437671701878218,0.24083498369804565,0.021475731030398976,2.6737285132846726,-2.475844991647425,0.0,0.5,-0.5,0.24083498369804565,0.021475731030398976,0.5,-0.5,0.0,-2.68446640111506,-1.9941750242513434,1.227184630308513,2.7611654181941536,1.303883669702799,-2.837864457588446,0.0,-11.23786560446024,4.912812318776874,-6.238414436626205,-0.2565817494779812,0.739865724364295,-2.8611509940221,0.0029407373374003036
1750422555.2318017,6588394.669010302,-1.3575729972787924,0.2638446955163303,0.07363107781851078,2.6384469551633027,-2.5233983960718795,0.0,0.5,-0.5,0.2638446955163303,0.07363107781851078,0.5,-0.5,0.0,-1.917475974187255,-0.6902913545485334,1.150485590914231,2.6077673394055902,-1.7640779060684952,-2.3776702212227274,0.0,-8.16990389674902,1.9796379827270334,-6.306249257556082,-0.3422238256312684,-2.942715879800981,-2.2978778302741945,0.002854645041155223
1750422555.2479196,6588394.650602533,-1.3575729972787924,0.2837864457588436,0.09817477042468103,2.676796474860444,-2.569417819708449,0.0,0.5,-0.5,0.2837864457588436,0.09817477042468103,0.5,-0.5,0.0,-0.920388475060463,0.0,0.9970875121256662,1.227184630308513,1.9174759848570533,-2.3009711818284817,0.0,-4.181553900241852,0.34909415625962836,-6.392074430622655,-0.40536007492091963,1.4531236631688147,-2.191420034897602,0.002154916280485024
1750422555.2798386,6588394.650602533,-1.3268933815210797,0.3083301383650139,0.09203884727313846,2.7120780329818137,-2.6185052049207895,0.0,0.5,-0.5,0.3083301383650139,0.09203884727313846,0.5,-0.5,0.0,0.0,1.533980787885636,1.2271846303085143,-0.3067961575771286,1.7640779060684952,-2.4543692606170175,0.0,-0.5,-2.9775440643216973,-7.36898173557586,-0.43649460962789466,1.2646846778370109,-2.373207050622109,0.0016619642572187855
1750422555.295801,6588394.650602533,-1.2532623037025687,0.34054373491061235,0.0674951546669682,2.722815898497013,-2.6614566669815876,0.0015339807878856412,0.5,-0.5,0.34054373491061235,0.0674951546669682,0.5,-0.5,0.0015339807878856412,0.0,3.6815538909255485,1.6106798272799232,-1.227184630308513,0.5368932757599643,-2.1475731030399015,0.07669903939428206,-0.4999999999999997,-7.558131450533041,-9.126457116391684,-0.45244060900758853,-0.18165100194398232,-2.0238171237677323,0.0015846769937037436
1750422555.3119354,6588394.650602533,-1.188835110611372,0.380427235395639,0.0260776733940559,2.719747936921242,-2.698272205890843,0.0,0.5,-0.5,0.380427235395639,0.0260776733940559,0.5,-0.5,0.0,0.0,3.221359654559841,1.9941750242513323,-2.070874063645615,-0.15339807878855805,-1.8407769454627632,-0.07669903939428206,-0.4999999999999998,-6.981298172668108,-10.797842488602615,-0.4210697368603642,-0.9679891067977666,-1.679958809941403,0.001841750959075762
1750422555.343716,6588394.650602533,-1.145883648550574,0.42337869745643697,-0.018407769454627694,2.6445828783148455,-2.741223667951641,0.0015339807878856412,0.5,-0.5,0.42337869745643697,-0.018407769454627694,0.5,-0.5,0.0015339807878856412,0.0,2.1475731030399015,2.147573103039899,-2.2242721424341796,-3.7582529303198164,-2.1475731030399015,0.07669903939428206,-0.49999999999999983,-5.222632103842084,-11.948563898992528,-0.34312787276934653,-5.23315267890298,-2.0735587136168245,0.0026819899454009234
1750422555.3597717,6588394.650602533,-1.1290098598838318,0.48933987133551954,-0.0674951546669682,2.5617479157690206,-2.78724309158821,0.0015339807878856412,0.5,-0.5,0.48933987133551954,-0.0674951546669682,0.5,-0.5,0.0015339807878856412,0.0,0.8436894333371026,3.2980586939541285,-2.4543692606170255,-4.141748127291245,-2.3009711818284595,0.0,-0.5000000000000003,-3.2466057928871352,-14.232949043009977,-0.23803388492672628,-5.626945075958314,-2.2848639691774926,0.0035155873454781146
1750422555.3759084,6588394.650602533,-1.0983302441261191,0.5583690067903734,-0.08130098175793898,2.4942527611020524,-2.8271265920732365,0.0015339807878856412,0.5,-0.5,0.5,-0.08130098175793898,0.5,-0.5,0.0015339807878856412,0.0,1.533980787885636,3.451456772742692,-0.690291354548539,-3.3747577333484102,-1.9941750242513212,0.0,-0.5000000000000003,-5.186423413807914,-15.355608001157563,-0.2074703632494601,-4.647980500515634,-1.944714451119014,0.0037732358713284475
1750422555.3918428,6588394.650602533,-1.0569127628532067,0.619728238305799,-0.08130098175793898,2.425223625647199,-2.8762139772855773,0.0,0.5,-0.5,0.5,-0.08130098175793898,0.5,-0.5,0.0,0.0,2.0708740636456224,3.067961575771283,0.0,-3.451456772742678,-2.4543692606170397,-0.07669903939428206,-0.5000000000000002,-6.622659733328766,-15.742694624656753,-0.20338405957161865,-4.68740646801436,-2.5189274067370135,0.003674462611579078
1750422555.4238982,6588394.649068552,-1.0277671278833795,0.679553489033339,-0.08130098175793898,2.354660509404459,-2.9314372856494604,0.0,0.5,-0.5,0.5,-0.08130098175793898,0.5,-0.5,0.0,-0.076699024066329,1.457281748491357,2.9912625363769982,0.0,-3.5281558121369905,-2.761165418194156,0.0,-0.8067960962653156,-5.700859579702858,-16.28792997150481,-0.19396871854508685,-4.734968430428291,-2.9005082329778373,0.003404344612897207
1750422555.439862,6588394.649068552,-0.9863496466104673,0.7347767973972221,-0.08130098175793898,2.2856313739496055,-2.9851266132254577,0.0,0.5,-0.5,0.5,-0.08130098175793898,0.5,-0.5,0.0,0.0,2.0708740636456113,2.761165418194156,0.0,-3.451456772742678,-2.6844663787998657,0.0,-0.5,-7.05268741170532,-16.594270017447187,-0.18218722711941127,-4.598227774367049,-2.821052906641232,0.0029206182626650553
1750422555.4559147,6588394.636796705,-0.9480001269133262,0.7946020481247621,-0.08130098175793898,2.2227381616462942,-3.038815940801455,0.0,0.5,-0.5,0.5,-0.08130098175793898,0.5,-0.5,0.0,-0.6135923322290182,1.9174759848570533,2.9912625363769982,0.0,-3.144660615165562,-2.6844663787998657,0.0,-2.954369328916073,-6.804735759352324,-17.338055139415403,-0.1703196475302785,-4.188667882978346,-2.829691439258208,0.0022386459569481753
